movieId,releaseDate,Certification,title,genres,Main_director,Duration
147382,Episode aired 25 December 2007,PG,Doctor Who: Voyage Of The Damned (2007),Action|Sci-Fi,James Strong,1h 11min
147384,Episode aired 25 December 2006,PG,Doctor Who: The Runaway Bride (2007),Sci-Fi,Euros Lyn,1h
147410,28 August 2015 (Spain),R,A Perfect Day (2015),Comedy|Drama,Fernando León de Aranoa,1h 46min
147657,15 May 1981 (Hong Kong),15,Masked Avengers (1981),Action,Cheh Chang,1h 32min
147662,28 February 1969 (Hong Kong),15,Return of the One-Armed Swordsman (1969),Action|Adventure,Cheh Chang,1h 45min
147936,28 January 1999 (Hungary),,The Lord's Lantern in Budapest (1999),Comedy|Drama,Miklós Jancsó,1h 43min
148166,31 March 2016 (Russia),12A,Hitchcock/Truffaut (2015),Documentary,Kent Jones,1h 19min
148172,22 January 2016 (UK),15,The 5th Wave (2016),Adventure|Sci-Fi|Thriller,J Blakeson,1h 52min
148238,TV Special 4 December 2015,12,A Very Murray Christmas (2015),Comedy,Sofia Coppola,56min
148424,2 December 2016 (UK),15,Chi-Raq (2015),Comedy|Drama,Spike Lee,2h 7min
148482,4 March 2016 (UK),15,Truth (2015),Drama,James Vanderbilt,2h 5min
148592,25 September 2015 (UK),15,Just Jim (2015),Comedy,Craig Roberts,1h 24min
148626,22 January 2016 (UK),15,"Big Short, The (2015)",Drama,Adam McKay,2h 10min
148632,24 November 2015 (USA),,Applesauce (2015),Comedy,Onur Tukel,1h 31min
148652,11 December 2015 (USA),15,The Ridiculous 6 (2015),Comedy|Western,Frank Coraci,1h 59min
148667,TV Special 13 November 2015,,John Mulaney: The Comeback Kid (2015),Comedy,Rhys Thomas,1h 2min
148671,2003 (USA),,Saw (2003),Crime|Horror,James Wan,9min
148675,TV Movie 21 November 2015,U,North Pole: Open For Christmas (2015),Children|Fantasy,Douglas Barr,1h 23min
148709,25 March 2016 (UK),15,Mojave (2015),Thriller,William Monahan,1h 33min
148775,TV Movie 23 October 2009,U,Wizards of Waverly Place: The Movie (2009),Adventure|Children|Comedy|Drama|Fantasy|Sci-Fi,Lev L. Spiro,1h 34min
148881,31 March 2015 (USA),PG,World of Tomorrow (2015),Animation|Comedy,Don Hertzfeldt,17min
148888,6 February 2016 (UK),12A,Zoolander 2 (2016),Comedy,Ben Stiller,1h 41min
148956,19 February 2016 (UK),15,How to Be Single (2016),Comedy|Romance,Christian Ditter,1h 50min
148978,28 December 2012 (Japan),12,Blue Exorcist: The Movie (2012),Animation|Fantasy|Horror|Mystery,Atsushi Takahashi,1h 28min
148982,TV Movie 31 October 1978,,Devil Dog: The Hound of Hell (1978),Horror,Curtis Harrington,1h 35min
149011,18 December 2015 (USA),18,He Never Died (2015),Comedy|Drama|Horror,Jason Krawczyk,1h 39min
149144,29 November 2014 (Japan),15,Parasyte: Part 1 (2014),Horror|Sci-Fi,Takashi Yamazaki,1h 49min
149146,25 April 2015 (Japan),15,Parasyte: Part 2 (2015),Horror|Sci-Fi,Takashi Yamazaki,1h 57min
149330,TV Movie 6 December 1977,,A Cosmic Christmas (1977),(no genres listed),Clive Smith,26min
149334,4 November 2016 (UK),15,Nocturnal Animals,Drama|Thriller,Tom Ford,1h 56min
149350,16 October 2015 (USA),R,Lumberjack Man (2015),Comedy|Horror,Josh Bear,1h 45min
149352,26 December 2015 (UK),12A,Daddy's Home (2015),Comedy,Sean Anders,1h 36min
149354,12 December 2015 (UK),15,Sisters (2015),Children|Comedy,Jason Moore,1h 58min
149380,TV Movie 8 December 2016,,'Tis the Season for Love (2015),Romance,Terry Ingram,1h 38min
149406,11 March 2016 (UK),PG,Kung Fu Panda 3 (2016),Action|Adventure|Animation,Alessandro Carloni,1h 35min
149508,1 December 2011 (South Korea),,Spellbound (2011),Comedy|Romance,In-ho Hwang,1h 54min
149566,24 February 2012 (USA),PG,Unicorn City (2012),Comedy|Romance,Bryan Lefler,1h 43min
149590,4 January 2016 (UK),15,Standoff (2016),Thriller,Adam Alleca,1h 20min
149612,22 May 2014 (Portugal),15,Swelter (2014),Action|Drama|Thriller,Keith Parmer,1h 36min
149830,11 February 2016 (UK),15,Pride and Prejudice and Zombies (2016),Comedy|Horror|Romance|Thriller,Burr Steers,1h 48min
149902,2015 (Canada),12,Garm Wars: The Last Druid (2014),Action|Sci-Fi|Thriller,Mamoru Oshii,1h 32min
150254,17 March 2017 (USA),,The Devil's Candy (2015),Horror,Sean Byrne,1h 19min
150401,11 December 2015 (USA),15,Close Range (2015),Action|Crime,Isaac Florentine,1h 20min
150548,Episode aired 1 January 2016,15,Sherlock: The Abominable Bride (2016),Action|Crime|Drama|Mystery|Thriller,Douglas Mackinnon,1h 29min
150554,Episode aired 4 January 1998,PG,The Love Bug (1997),Adventure|Children|Comedy|Fantasy,Peyton Reed,1h 28min
150596,Episode aired 25 December 2015,PG,Doctor Who: The Husbands of River Song (2015),Comedy|Drama|Sci-Fi,Douglas Mackinnon,56min
150604,27 January 2016 (Belgium),15,Moonwalkers (2015),Comedy,Antoine Bardou-Jacquet,1h 36min
150696,2 December 2015 (France),,Tomorrow (2015),Documentary,Cyril Dion,1h 58min
150993,4 September 2015 (Spain),,Anacleto: Agente secreto (2015),Action|Comedy,Javier Ruiz Caldera,1h 33min
151311,12 August 2016 (UK),15,Wiener-Dog (2016),Comedy,Todd Solondz,1h 28min
151315,22 January 2016 (UK),12A,Ride Along 2 (2016),Action|Comedy,Tim Story,1h 42min
151317,8 July 2016 (UK),15,Maggie's Plan (2015),Comedy,Rebecca Miller,1h 38min
151455,28 March 2016 (UK),PG,Eddie the Eagle (2016),Comedy,Dexter Fletcher,1h 46min
151479,Video 1991,PG,The Flash 2 - Revenge of the Trickster (1991),Action|Fantasy|Sci-Fi,Danny Bilson,1h 28min
151501,26 February 2016 (UK),15,Exposed (2016),Drama,Gee Malik Linton,1h 42min
151557,25 September 2015 (USA),15,Stonewall (2015),Drama,Roland Emmerich,2h 9min
151559,29 October 2015 (Turkey),18,Frankenstein (2015),Horror|Thriller,Bernard Rose,1h 29min
151653,20 May 2016 (USA),PG-13,Welcome to Happiness (2015),Comedy|Drama|Fantasy,Oliver Thompson,1h 48min
151687,18 March 2016 (UK),15,Risen (2016),Children|Drama,Kevin Reynolds,1h 47min
151695,12 February 2016 (UK),18,The Survivalist (2015),Drama|Sci-Fi|Thriller,Stephen Fingleton,1h 44min
151739,25 January 2016 (UK),15,Dirty Grandpa (2016),Comedy,Dan Mazer,1h 42min
151745,20 February 1961 (Denmark),A,Reptilicus (1961),Horror|Sci-Fi,Poul Bang,1h 32min
151759,20 October 2016 (Denmark),,Requiem for the American Dream (2015),Documentary,Peter D. Hutchison,1h 13min
151763,TV Movie 31 August 2007,15,Death Note Rewrite: Genshisuru Kami (2007),Mystery,Tetsurô Araki,2h 11min
151769,1978 (Soviet Union),,Three from Prostokvashino (1978),Animation,Vladimir Popov,17min
151777,19 February 2016 (UK),12A,The Finest Hours (2016),Drama|Thriller,Craig Gillespie,1h 57min
151781,TV Movie 23 November 2012,15,Ghost in the Shell: Solid State Society (2006),Action|Animation|Crime|Sci-Fi|Thriller,Kenji Kamiyama,1h 48min
152037,TV Movie 3 February 2016,12,Grease Live (2016),(no genres listed),Thomas Kail,2h 20min
152063,17 June 2016 (UK),12A,Gods of Egypt (2016),Adventure|Fantasy,Alex Proyas,2h 7min
152065,10 June 2016 (UK),12A,Embrace of the Serpent (2016),Adventure|Drama,Ciro Guerra,2h 5min
152071,3 June 2016 (UK),PG,Race (2016),Drama,Stephen Hopkins,2h 14min
152077,18 March 2016 (UK),12A,10 Cloverfield Lane (2016),Thriller,Dan Trachtenberg,1h 43min
152079,3 March 2016 (UK),15,London Has Fallen (2016),Action|Crime|Thriller,Babak Najafi,1h 39min
152081,25 March 2016 (UK),PG,Zootopia (2016),Action|Adventure|Animation|Children|Comedy,Byron Howard,1h 48min
152083,13 May 2016 (UK),15,Whiskey Tango Foxtrot (2016),Comedy|War,Glenn Ficarra,1h 52min
152085,13 April 2016 (France),15,Desierto (2016),Drama,Jonás Cuarón,1h 28min
152091,24 February 2016 (UK),15,The Brothers Grimsby (2016),Comedy,Louis Leterrier,1h 23min
152105,19 March 1971 (UK),U,Dad's Army (1971),Comedy,Norman Cohen,1h 35min
152173,Video 14 December 1983,15,Michael Jackson's Thriller (1983),Horror,John Landis,13min
152270,8 July 2016 (UK),12,The Wait (2015),Drama,Piero Messina,1h 40min
152284,TV Mini-Series (2016),15,War and Peace (2016),Drama|Romance,Paul Dano,6h 19min
152372,27 February 2016 (UK),18,Southbound (2016),Horror,Roxanne Benjamin,1h 29min
152591,15 January 2016 (UK),12A,Ip Man 3 (2015),Action,Wilson Yip,1h 45min
152658,Video 23 November 2015,12,Santa's Little Helper (2015),Children,Gil Junger,1h 31min
152711,14 February 2010 (USA),,Who Killed Chea Vichea? (2010),Documentary,Bradley Cox,56min
152970,16 September 2016 (UK),12A,Hunt for the Wilderpeople (2016),Adventure|Comedy,Taika Waititi,1h 41min
153070,Fantasy,,Rabbits (2002),Comedy|Drama|Fantasy,David Lynch,43min
153236,7 July 2007 (Japan),,Genius Party (2007),Animation,Nicolas de Crécy,1h 25min
153386,1 November 1977 (Czechoslovakia),,Long Live Ghosts! (1977),Children|Comedy|Fantasy,Oldrich Lipský,1h 25min
153408,30 January 2008 (Serbia),18,Tears for Sale (2008),Comedy|Drama|Fantasy,Uros Stojanovic,1h 26min
154065,5 February 2016 (UK),PG,Dad's Army (2016),Comedy,Oliver Parker,1h 40min
154358,1 October 2016 (Netherlands),,The Barkley Marathons: The Race That Eats Its Young (2015),Documentary,Annika Iltis,1h 29min
154975,24 February 2016 (France),,Merci Patron ! (2016),Comedy|Documentary,François Ruffin,1h 24min
155064,8 July 2016 (UK),18,The Neon Demon (2016),Drama|Horror|Mystery,Nicolas Winding Refn,1h 57min
155168,8 November 2012 (Germany),,Fraktus (2012),Comedy,Lars Jessen,1h 35min
155288,15 April 2016 (UK),15,Eye in the Sky (2016),Drama|Thriller|War,Gavin Hood,1h 42min
155358,4 March 2016 (USA),15,Camino (2016),Action|Adventure|Thriller,Josh C. Waller,1h 43min
155509,2 December 2016 (UK),15,Mr. Right (2016),Action|Comedy|Romance,Paco Cabezas,1h 35min
155589,23 August 1968 (Finland),,Noin 7 veljestä (1968),(no genres listed),Jukka Virtanen,1h 33min
155659,6 May 2016 (UK),PG,Florence Foster Jenkins (2016),Comedy|Drama,Stephen Frears,1h 51min
155743,25 March 2016 (UK),12A,My Big Fat Greek Wedding 2 (2016),Comedy,Kirk Jones,1h 34min
155774,14 January 2016 (Brazil),18,Neon Bull (2015),Adventure,Gabriel Mascaro,1h 41min
155812,18 July 2016 (UK),15,Get a Job (2016),Comedy,Dylan Kidd,1h 23min
155820,15 July 2016 (UK),15,Keanu (2016),Comedy,Peter Atencio,1h 40min
155892,11 March 2016 (USA),15,Me Him Her (2015),Comedy,Max Landis,1h 38min
156025,TV Movie 20 March 2016,U,Ice Age: The Great Egg-Scapade (2016),Adventure|Animation|Children|Comedy,Paul Stodolny,25min
156371,13 May 2016 (UK),15,Everybody Wants Some (2016),Comedy,Richard Linklater,1h 57min
156387,20 May 2016 (UK),12A,Sing Street (2016),Drama,John Carney,1h 46min
156553,31 March 2016 (Brazil),15,Zoom (2015),Animation|Comedy|Drama,Pedro Morelli,1h 36min
156605,25 November 2016 (UK),15,Paterson,(no genres listed),Jim Jarmusch,1h 58min
156607,4 April 2016 (UK),12A,The Huntsman Winter's War (2016),Action|Adventure|Drama|Fantasy,Cedric Nicolas-Troyan,1h 54min
156609,6 May 2016 (UK),15,Neighbors 2: Sorority Rising (2016),Comedy,Nicholas Stoller,1h 32min
156675,May 1968 (USA),AA,Project X (1968),Mystery|Sci-Fi,William Castle,1h 37min
156706,27 May 2016 (UK),15,The Trust (2016),Crime|Thriller,Alex Brewer,1h 32min
156726,8 April 2016 (UK),15,Hush (2016),Thriller,Mike Flanagan,1h 22min
156781,TV Special 2 November 2009,18,Jimmy Carr: Telling Jokes (2009),Comedy,Tristram Shapeero,1h 29min
156783,Video 8 November 2010,18,Jimmy Carr: Making People Laugh (2010),Comedy,Paul Wheeler,1h 53min
157108,11 November 1993 (Germany),,Texas - Doc Snyder hält die Welt in Atem (1993),Comedy|Western,Ralf Huettner,1h 26min
157110,22 December 1994 (Germany),,00 Schneider - Jagd auf Nihil Baxter (1994),Comedy|Crime,Helge Schneider,1h 30min
157122,8 April 2016 (UK),12A,The Man Who Knew Infinity (2016),Drama,Matt Brown,1h 48min
157130,15 April 2016 (UK),12A,Despite the Falling Snow (2016),Drama|Romance|Thriller,Shamim Sarif,1h 33min
157172,March 1989 (USA),PG,Wizards of the Lost Kingdom II (1989),Action|Fantasy,Charles B. Griffith,1h 20min
157200,27 May 2016 (UK),15,Money Monster (2016),Drama|Thriller,Jodie Foster,1h 38min
157270,17 June 2016 (UK),12A,Barbershop: The Next Cut (2016),Comedy,Malcolm D. Lee,1h 51min
157296,29 July 2016 (UK),U,Finding Dory (2016),Adventure|Animation|Comedy,Andrew Stanton,1h 37min
157312,10 June 2016 (UK),15,The Boss (2016),Comedy,Ben Falcone,1h 39min
157340,13 May 2016 (UK),U,The Angry Birds Movie (2016),Animation|Comedy,Clay Kaytis,1h 37min
157369,3 October 2015 (Japan),,Bakuman (2015),Comedy|Drama,Hitoshi Ône,1h 59min
157407,15 April 2016 (USA),15,I Am Wrath (2016),Action|Crime|Drama|Thriller,Chuck Russell,1h 32min
157432,15 July 2016 (UK),15,Precious Cargo (2016),Action|Crime,Max Adams,1h 30min
157699,9 December 2016 (UK),15,Snowden (2016),Drama|Thriller,Oliver Stone,2h 14min
157775,20 April 1996 (Japan),12,Tenchi Muyô! In Love (1996),Animation|Comedy,Hiroshi Negishi,1h 35min
157865,28 April 2016 (UK),U,Ratchet & Clank (2016),Action|Adventure|Animation|Children|Comedy|Sci-Fi,Kevin Munroe,1h 34min
158022,21 April 2016 (UK),15,Kicking Off (2016),Comedy,Matt Wilde,1h 25min
158027,27 January 2016 (South Korea),,SORI: Voice from the Heart (2016),Drama|Sci-Fi,Ho-jae Lee,1h 57min
158035,6 July 2013 (Japan),,Gintama: The Final Chapter - Be Forever Yorozuya (2013),Action|Animation|Comedy,Yôichi Fujita,1h 50min
158238,3 June 2016 (UK),15,The Nice Guys (2016),Crime|Mystery|Thriller,Shane Black,1h 56min
158254,17 May 2016 (Brazil),12,Kindergarten Cop 2 (2016),Action|Comedy,Don Michael Paul,1h 40min
158388,30 March 1979 (USA),A,Buck Rogers in the 25th Century (1979),Sci-Fi,Daniel Haller,1h 29min
158398,8 November 1991 (Sweden),Not Rated,World of Glory (1991),Comedy,Roy Andersson,14min
158402,21 April 2016 (Russia),,The Crew (2016),Action,Nikolay Lebedev,2h 18min
158528,12 August 2016 (UK),15,The Shallows (2016),Drama|Thriller,Jaume Collet-Serra,1h 26min
158721,18 June 1999 (Hong Kong),18,Gen-X Cops (1999),Action|Comedy|Thriller,Benny Chan,1h 54min
158783,14 April 2017 (UK),18,The Handmaiden (2016),Drama|Romance|Thriller,Chan-wook Park,2h 25min
158813,27 May 2016 (UK),PG,Alice Through the Looking Glass (2016),Adventure|Children|Fantasy,James Bobin,1h 53min
158830,22 July 2016 (UK),PG,The BFG (2016),Children|Fantasy,Steven Spielberg,1h 57min
158842,7 October 2016 (UK),15,My Scientology Movie (2016),Documentary,John Dower,1h 39min
158872,2 September 2016 (UK),15,Sausage Party (2016),Animation|Comedy,Greg Tiernan,1h 29min
158874,9 August 1975 (Japan),,Karate Bullfighter (1975),Action|Drama,Kazuhiko Yamaguchi,1h 25min
158882,TV Movie 2 April 2016,,All Yours (2016),Comedy|Drama|Romance,Monika Mitchell,1h 24min
158956,13 May 2016 (UK),15,Kill Command (2016),Action|Horror|Sci-Fi,Steven Gomez,1h 39min
158966,9 September 2016 (UK),15,Captain Fantastic (2016),Drama,Matt Ross,1h 58min
158972,3 February 2017 (UK),15,Toni Erdmann (2016),Drama,Maren Ade,2h 42min
159061,25 November 2016 (UK),15,The Wailing (2016),Mystery|Thriller,Hong-jin Na,2h 36min
159069,November 1992 (Russia),,Comedy of the Strict Regime (1993),Comedy,Mikhail Grigorev,1h 18min
159077,24 June 2016 (UK),12A,The Meddler (2016),Comedy|Drama,Lorene Scafaria,1h 43min
159093,4 July 2016 (UK),12A,Now You See Me 2 (2016),Action|Comedy|Thriller,Jon M. Chu,2h 9min
159161,TV Special 5 May 2016,15,Ali Wong: Baby Cobra (2016),(no genres listed),Jay Karas,1h
159193,2 September 2016 (UK),12A,Café Society (2016),Comedy|Drama|Romance,Woody Allen,1h 36min
159403,20 November 1992 (USA),,Neo Tokyo (1987),Adventure|Animation|Fantasy|Horror|Sci-Fi,Yoshiaki Kawajiri,50min
159415,30 September 2016 (UK),15,Swiss Army Man (2016),Comedy|Drama|Romance,Dan Kwan,1h 37min
159441,27 May 2016 (UK),15,The Do-Over (2016),Comedy,Steven Brill,1h 48min
159510,11 July 1973 (Italy),15,Death Smiles on a Murderer (1973),Horror,Joe D'Amato,1h 28min
159690,30 May 2016 (UK),12A,Teenage Mutant Ninja Turtles: Out of the Shadows (2016),Action|Adventure|Comedy,Dave Green,1h 52min
159717,24 June 2016 (UK),15,The Fundamentals of Caring (2016),Drama,Rob Burnett,1h 37min
159755,26 August 2016 (UK),15,Popstar: Never Stop Never Stopping (2016),Comedy,Akiva Schaffer,1h 27min
159779,TV Movie 30 May 2016,,A Midsummer Night's Dream (2016),(no genres listed),David Kerr,1h 30min
159811,April 1969 (Soviet Union),,The Bremen Town Musicians (1969),Animation|Drama|Fantasy,Inessa Kovalevskaya,20min
159817,TV Mini-Series (2006),PG,Planet Earth (2006),Documentary,David Attenborough,8h 58min
159849,TV Special 3 June 2016,15,Bo Burnham: Make Happy (2016),Comedy,Bo Burnham,1h
159858,13 June 2016 (UK),15,The Conjuring 2 (2016),Horror,James Wan,2h 14min
159976,13 May 2016 (USA),PG,Pelé: Birth of a Legend (2016),Drama,Jeff Zimbalist,1h 47min
160080,11 July 2016 (UK),12A,Ghostbusters (2016),Action|Comedy|Horror|Sci-Fi,Paul Feig,1h 57min
160271,29 June 2016 (UK),12A,Central Intelligence (2016),Action|Comedy,Rawson Marshall Thurber,1h 47min
160289,4 August 2016 (Spain),18,O.J.: Made in America (2016),Documentary,Ezra Edelman,7h 47min
160341,20 June 1997 (USA),R,Bloodmoon (1997),Action|Thriller,Siu-Hung Leung,1h 42min
160400,10 June 2016 (USA),12,Genius (2016),Drama,Michael Grandage,1h 44min
160422,20 October 1950 (UK),U,The Wooden Horse (1950),Drama|War,Jack Lee,1h 41min
160438,27 July 2016 (UK),12A,Jason Bourne (2016),Action,Paul Greengrass,2h 3min
160440,8 August 2014 (USA),,The Maid's Room (2014),Thriller,Michael Walker,1h 38min
160527,12 January 1971 (Japan),,Sympathy for the Underdog (1971),Action|Crime|Drama,Kinji Fukasaku,1h 33min
160563,6 July 2016 (UK),12A,The Legend of Tarzan (2016),Action|Adventure,David Yates,1h 50min
160565,26 August 2016 (UK),15,The Purge: Election Year (2016),Action|Horror|Sci-Fi,James DeMonaco,1h 48min
160567,10 August 2016 (UK),15,Mike & Dave Need Wedding Dates (2016),Comedy,Jake Szymanski,1h 38min
160569,15 July 2016 (UK),U,Ice Age: Collision Course (2016),Adventure|Animation|Children|Comedy,Mike Thurmeier,1h 34min
160571,19 August 2016 (UK),15,Lights Out (2016),Horror,David F. Sandberg,1h 21min
160573,12 August 2016 (UK),PG,Pete's Dragon (2016),Adventure|Children|Fantasy,David Lowery,1h 42min
160644,18 November 2016 (UK),15,Indignation (2016),Drama,James Schamus,1h 50min
160646,23 September 2016 (USA),15,Goat (2016),Drama,Andrew Neel,1h 36min
160684,26 December 2016 (UK),15,Marauders (2016),Action,Steven C. Miller,1h 47min
160718,29 July 2016 (UK),U,Piper (2016),Animation,Alan Barillaro,6min
160730,22 April 2016 (UK),18,The Adderall Diaries (2015),Action|Drama|Thriller,Pamela Romanowsky,1h 27min
160836,11 November 2006 (Japan),,Hazard (2005),Action|Drama|Thriller,Sion Sono,1h 43min
160848,26 May 2017 (UK),PG,The Red Turtle (2016),Animation,Michael Dudok de Wit,1h 20min
160872,1 July 2016 (USA),15,Satanic (2016),Horror,Jeffrey G. Hunt,1h 25min
160954,11 August 2016 (UK),15,Nerve (2016),Drama|Thriller,Henry Joost,1h 36min
160978,28 February 2004 (Japan),18,Hellevator (2004),Horror|Sci-Fi,Hiroki Yamaguchi,1h 36min
160980,2 December 2016 (UK),12A,Sully (2016),Drama,Clint Eastwood,1h 36min
161008,16 March 1990 (USA),15,The Forbidden Dance (1990),(no genres listed),Greydon Clark,1h 37min
161024,TV Special 1 July 2016,18,Jim Jefferies: Freedumb (2016),Comedy,Ryan Polito,1h 26min
161032,July 1970 (USA),12,The Grandmother (1970),Action|Drama,David Lynch,34min
161044,28 August 1998 (Denmark),R,Webmaster (1998),Sci-Fi,Thomas Borch Nielsen,1h 42min
161127,16 September 2016 (UK),15,The Infiltrator (2016),Crime|Drama,Brad Furman,2h 7min
161131,26 August 2016 (UK),15,War Dogs (2016),Comedy,Todd Phillips,1h 54min
161290,24 June 2016 (USA),15,Vigilante Diaries (2016),Action,Christian Sesma,1h 47min
161354,25 July 2016 (USA),15,Batman: The Killing Joke (2016),Action|Animation|Crime|Drama,Sam Liu,1h 16min
161580,24 August 2016 (UK),15,Bad Moms (2016),Comedy,Jon Lucas,1h 40min
161582,9 September 2016 (UK),15,Hell or High Water (2016),Crime|Drama,David Mackenzie,1h 42min
161594,30 August 2016 (UK),12,Kingsglaive: Final Fantasy XV (2016),Action|Adventure|Animation|Drama|Fantasy|Sci-Fi,Takeshi Nozue,1h 50min
161634,9 September 2016 (UK),15,Don't Breathe (2016),Thriller,Fede Alvarez,1h 28min
161830,29 December 2015 (USA),15,Body (2015),Drama|Horror|Thriller,Dan Berk,1h 15min
161918,TV Movie 2 August 2016,15,Sharknado 4: The 4th Awakens (2016),Action|Adventure|Horror|Sci-Fi,Anthony C. Ferrante,1h 35min
161922,30 November 2016 (UK),15,The Edge of Seventeen (2016),Comedy,Kelly Fremon Craig,1h 44min
161966,10 March 2017 (UK),18,Elle (2016),Thriller,Paul Verhoeven,2h 10min
162082,28 October 2016 (UK),15,Train to Busan (2016),Action|Thriller,Sang-ho Yeon,1h 58min
162344,TV Special 8 January 2016,15,Tom Segura: Mostly Stories (2016),Comedy,Jay Karas,1h 13min
162350,23 September 2016 (UK),12A,The Magnificent Seven (2016),Action|Western,Antoine Fuqua,2h 12min
162414,17 February 2017 (UK),15,Moonlight,Drama,Barry Jenkins,1h 51min
162478,10 September 2015 (UK),12A,Masterminds (2016),Action|Comedy|Crime,Jared Hess,1h 35min
162578,9 September 2016 (UK),PG,Kubo and the Two Strings (2016),Adventure|Animation|Children|Fantasy,Travis Knight,1h 41min
162590,16 September 2016 (UK),15,Bridget Jones's Baby (2016),Comedy|Romance,Sharon Maguire,2h 3min
162598,29 September 2016 (UK),12A,Deepwater Horizon (2016),Drama,Peter Berg,1h 47min
162600,29 September 2016 (UK),12A,Miss Peregrine's Home for Peculiar Children (2016),Fantasy,Tim Burton,2h 7min
162602,5 October 2016 (UK),15,The Girl on the Train (2016),Thriller,Tate Taylor,1h 52min
162606,4 November 2016 (UK),15,The Accountant (2016),Crime|Drama|Thriller,Gavin O'Connor,2h 8min
162828,23 September 2016 (UK),15,Imperium (2016),Crime|Drama|Thriller,Daniel Ragussis,1h 49min
162968,8 January 2016 (Japan),,Kizumonogatari Part 1: Tekketsu (2016),Action|Animation|Mystery,Tatsuya Oishi,1h 4min
162982,20 April 2013 (Japan),,Steins;Gate the Movie: The Burden of Déjà vu (2013),Animation|Drama|Sci-Fi,Kanji Wakabayashi,1h 30min
163056,29 July 2016 (Japan),12A,Shin Godzilla (2016),Action|Adventure|Fantasy|Sci-Fi,Hideaki Anno,2h
163072,1969 (Soviet Union),,Winnie Pooh (1969),Animation|Children,Fyodor Khitruk,11min
163112,1971 (Soviet Union),,Winnie the Pooh Goes Visiting (1971),Animation,Fyodor Khitruk,10min
163134,18 November 2016 (UK),12A,Your Name. (2016),Animation|Drama|Fantasy|Romance,Makoto Shinkai,1h 46min
163386,1972 (Soviet Union),,Winnie the Pooh and the Day of Concern (1972),Animation,Fyodor Khitruk,21min
163527,TV Special 15 August 2010,,Comedy Central Roast of David Hasselhoff (2010),Comedy,Joel Gallen,1h 30min
163639,Video 23 August 2016,PG,DC Super Hero Girls: Hero of the Year (2016),Animation,Cecilia Aranovich,1h 16min
163645,26 January 2017 (UK),15,Hacksaw Ridge (2016),Drama|War,Mel Gibson,2h 19min
163653,TV Special 5 August 2016,15,David Cross: Making America Great Again (2016),Comedy,Alex Coletti,1h 14min
163809,TV Mini-Series (2014),PG,Over the Garden Wall (2013),Adventure|Animation|Drama,Katie Krentz,1h 50min
163925,TV Short 1986,,"Wings, Legs and Tails (1986)",Animation|Comedy,Igor Kovalyov,4min
163937,15 September 2016 (UK),15,Blair Witch (2016),Horror|Thriller,Adam Wingard,1h 29min
163981,23 September 2016 (UK),18,31 (2016),Horror,Rob Zombie,1h 42min
163985,16 September 2016 (UK),15,ARQ (2016),Sci-Fi|Thriller,Tony Elliott,1h 28min
164179,10 November 2016 (UK),12A,Arrival (2016),Sci-Fi,Denis Villeneuve,1h 56min
164200,14 October 2016 (UK),U,Storks (2016),Animation|Children|Comedy,Nicholas Stoller,1h 27min
164226,30 August 2016 (USA),12,Maximum Ride (2016),Action|Adventure|Comedy|Fantasy|Sci-Fi|Thriller,Jay Martin,1h 28min
164280,6 January 2017 (UK),15,Endless Poetry (2016),Drama|Fantasy,Alejandro Jodorowsky,2h 8min
164367,23 September 2016 (UK),15,The Girl with All the Gifts (2016),Drama|Horror|Sci-Fi|Thriller,Colm McCarthy,1h 51min
164375,5 February 2016 (USA),12,All Roads Lead to Rome (2016),Comedy,Ella Lemhagen,1h 30min
164540,30 September 2016 (UK),15,Amanda Knox (2016),Documentary,Rod Blackhurst,1h 32min
164647,23 September 2016 (USA),12,Dirty 30 (2016),Comedy|Romance,Andrew Bush,1h 26min
164655,18 November 2016 (UK),15,Gimme Danger (2016),Documentary,Jim Jarmusch,1h 48min
164707,TV Movie 10 June 2005,,Go Figure (2005),Children|Comedy|Drama,Francine McDougall,1h 28min
164753,TV Movie 14 February 2016,,Anything for Love (2016),Romance,Terry Ingram,1h 24min
164881,25 August 2016 (Russia),15,Night Guards (2016),Action|Sci-Fi,Emilis Velyvis,1h 37min
164909,13 January 2017 (UK),12A,La La Land (2016),Comedy|Drama|Romance,Damien Chazelle,2h 8min
164917,7 October 2016 (UK),15,13th (2016),Documentary,Ava DuVernay,1h 40min
165075,7 October 2016 (USA),12,London Town (2016),Drama,Derrick Borte,1h 32min
165101,14 October 2016 (UK),12A,Inferno (2016),Mystery|Thriller,Ron Howard,2h 1min
165103,21 October 2016 (UK),12A,Keeping Up with the Joneses (2016),Comedy,Greg Mottola,1h 45min
165139,16 September 2016 (USA),12,Wild Oats (2016),Comedy,Andy Tennant,1h 26min
165343,TV Movie 28 October 2016,12,The Rocky Horror Picture Show: Let's Do the Time Warp Again (2016),Comedy|Horror|Sci-Fi|Thriller,Kenny Ortega,1h 28min
165347,20 October 2016 (UK),12A,Jack Reacher: Never Go Back (2016),Action|Crime|Drama|Mystery|Thriller,Edward Zwick,1h 58min
165483,TV Special 21 October 2016,,Joe Rogan: Triggered (2016),Comedy,Anthony Giordano,1h 3min
165489,28 October 2016 (UK),12A,Ethel & Ernest (2016),(no genres listed),Roger Mainwood,1h 34min
165529,TV Movie 20 February 2000,PG,Flowers for Algernon (2000),Drama,Jeff Bleckner,1h 31min
