movieId,releaseDate,Certification,title,genres,Main_director,Duration
65130,30 January 2009 (UK),15,Revolutionary Road (2008),Drama|Romance,Sam Mendes,119
65133,6 December 1999 (UK),PG,Blackadder Back & Forth (1999),Comedy,Paul Weiland,33
65135,TV Movie 23 December 1988,PG,Blackadder's Christmas Carol (1988),Comedy,Richard Boden,43
65188,22 February 2010 (UK),,Dear Zachary: A Letter to a Son About His Father (2008),Documentary,Kurt Kuenne,95
65193,15 August 2008 (UK),12A,Wild Child (2008),Drama|Romance,Nick Moore,98
65216,9 January 2009 (UK),15,Defiance (2008),Drama|Thriller|War,Edward Zwick,137
65225,Video 2 October 2008,,Zeitgeist: Addendum (2008),Documentary,Peter Joseph,123
65230,11 March 2009 (UK),PG,Marley & Me (2008),Comedy|Drama,David Frankel,111
65261,12 February 2010 (UK),U,Ponyo (Gake no ue no Ponyo) (2008),Adventure|Animation|Children|Fantasy,Hayao Miyazaki,101
65350,28 October 1936 (Sweden),A,"General Died at Dawn, The (1936)",Adventure|Crime|Thriller,Lewis Milestone,98
65359,TV Mini-Series (2004– ),12,Earthsea (Legend of Earthsea) (2004),Adventure|Drama|Fantasy,Sebastian Roché,90
65514,2 October 2009 (UK),15,Ip Man (2008),Action|Drama|War,Wilson Yip,106
65577,19 December 2008 (UK),U,"Tale of Despereaux, The (2008)",Adventure|Animation|Children|Comedy|Fantasy,Sam Fell,93
65585,9 January 2009 (UK),12,Bride Wars (2009),Comedy|Romance,Gary Winick,89
65588,14 August 2008 (USA),,"Gamers, The: Dorkness Rising (2008)",Action|Adventure|Comedy|Fantasy,Matt Vancil,105
65596,7 August 2009 (UK),15,Mesrine: Killer Instinct (L'instinct de mort) (2008),Action|Crime|Drama|Thriller,Jean-François Richet,113
65601,16 January 2009 (UK),18,My Bloody Valentine 3-D (2009),Horror|Thriller,Patrick Lussier,101
65631,7 May 2008 (France),15,Battle in Seattle (2007),Action|Drama,Stuart Townsend,99
65642,6 February 2009 (UK),15,"Timecrimes (Cronocrímenes, Los) (2007)",Sci-Fi|Thriller,Nacho Vigalondo,92
65651,TV Movie 18 September 2008,12,Fire and Ice (2008),Adventure|Fantasy,Pitof,84
65682,23 January 2009 (UK),18,Underworld: Rise of the Lycans (2009),Action|Fantasy|Horror|Thriller,Patrick Tatopoulos,92
65685,12 December 2008 (UK),PG,Inkheart (2008),Adventure|Fantasy,Iain Softley,106
65738,TV Movie 13 July 1992,PG,Revenge of the Nerds III: The Next Generation (1992),Comedy,Roland Mesa,93
65740,TV Movie 9 May 1994,PG,Revenge of the Nerds IV: Nerds in Love (1994),Comedy|Romance,Steve Zacharias,92
65802,20 March 2009 (UK),PG,Paul Blart: Mall Cop (2009),Action|Comedy|Crime,Steve Carr,91
65810,13 February 2009 (UK),15,Notorious (2009),Drama|Musical,George Tillman Jr.,122
65882,24 April 2009 (UK),15,"Uninvited, The (2009)",Drama|Horror|Mystery|Thriller,Charles Guard,87
65982,24 April 2009 (UK),15,Outlander (2008),Action|Adventure|Sci-Fi,Howard McCain,115
66090,12 September 2008 (UK),18,Eden Lake (2008),Horror|Thriller,James Watkins,91
66097,8 May 2009 (UK),PG,Coraline (2009),Animation|Fantasy|Thriller,Henry Selick,100
66171,20 February 2009 (UK),12A,Push (2009),Sci-Fi|Thriller,Paul McGuigan,111
66198,27 February 2009 (UK),15,"International, The (2009)",Drama|Thriller,Tom Tykwer,118
66203,6 February 2009 (UK),12A,He's Just Not That Into You (2009),Comedy|Drama|Romance,Ken Kwapis,129
66240,Video 17 February 2009,R,Dead Like Me: Life After Death (2009),Comedy|Fantasy,Stephen Herek,87
66297,Video 23 February 2009,12,Futurama: Into the Wild Green Yonder (2009),Action|Animation|Comedy|Sci-Fi,Peter Avanzino,89
66310,14 March 2008 (UK),18,Frontière(s) (2007),Drama|Horror|Thriller,Xavier Gens,108
66320,21 March 2008 (UK),,"11th Hour, The (2007)",Documentary,Leila Conners,95
66335,TV Movie 25 January 2009,18,Afro Samurai: Resurrection (2009),Animation,Fuminori Kizaki,97
66371,4 December 2009 (UK),12A,Departures (Okuribito) (2008),Drama,Yôjirô Takita,130
66427,1 November 2008 (UK),15,My Name Is Bruce (2007),Comedy|Horror,Bruce Campbell,84
66509,28 August 2009 (UK),15,Funny People (2009),Comedy|Drama,Judd Apatow,146
66511,2 October 2008 (Germany),,Berlin Calling (2008),Comedy|Drama,Hannes Stöhr,109
66544,TV Mini-Series (2000),15,Nuremberg (2000),Drama|War,Alec Baldwin,3
66665,18 September 2009 (UK),15,Away We Go (2009),Comedy|Drama|Romance,Sam Mendes,98
66744,20 March 2009 (UK),15,"Divo, Il (2008)",Drama,Paolo Sorrentino,110
66783,13 February 2009 (UK),18,Friday the 13th (2009),Horror,Marcus Nispel,97
66785,17 July 2008 (South Korea),15,"Good, the Bad, the Weird, The (Joheunnom nabbeunnom isanghannom) (2008)",Action|Adventure|Comedy|Western,Jee-woon Kim,139
66798,13 February 2009 (UK),PG,"Pink Panther 2, The (2009)",Adventure|Comedy|Mystery,Harald Zwart,92
66915,2 August 1991 (UK),U,Rock-A-Doodle (1991),Adventure|Animation|Children|Musical,Don Bluth,74
66934,TV Mini-Series (2008),,Dr. Horrible's Sing-Along Blog (2008),Comedy|Drama|Musical|Sci-Fi,Neil Patrick Harris,42
66943,14 March 2008 (UK),18,"Cottage, The (2008)",Comedy|Crime|Horror|Thriller,Paul Andrew Williams,92
67087,17 April 2009 (UK),15,"I Love You, Man (2009)",Comedy,John Hamburg,105
67168,23 August 2008 (UK),15,Dance of the Dead (2008),Adventure|Comedy|Horror,Gregg Bishop,87
67186,27 March 2009 (UK),15,"Haunting in Connecticut, The (2009)",Horror|Thriller,Peter Cornwell,92
67193,20 March 2009 (UK),12A,Duplicity (2009),Crime|Romance|Thriller,Tony Gilroy,125
67197,25 March 2009 (UK),15,Knowing (2009),Action|Drama|Mystery|Sci-Fi|Thriller,Alex Proyas,121
67255,12 March 2010 (UK),18,"Girl with the Dragon Tattoo, The (Män som hatar kvinnor) (2009)",Crime|Drama|Mystery|Thriller,Niels Arden Oplev,152
67267,26 June 2009 (UK),15,Sunshine Cleaning (2008),Comedy|Drama,Christine Jeffs,91
67295,Video 9 November 2008,PG,Kung Fu Panda: Secrets of the Furious Five (2008),Action|Animation|Children|Comedy,Raman Hui,25
67361,27 February 2009 (USA),12,Echelon Conspiracy (2009),Action|Mystery|Thriller,Greg Marcks,105
67408,3 April 2009 (UK),PG,Monsters vs. Aliens (2009),Animation|Sci-Fi|IMAX,Rob Letterman,94
67508,14 November 2008 (UK),18,"Baader Meinhof Komplex, Der (2008)",Action|Crime|Drama|Thriller,Uli Edel,150
67534,6 June 2008 (Kazakhstan),15,Big Stan (2007),Comedy,Rob Schneider,105
67618,6 June 2008 (Hungary),R,Strictly Sexual (2008),Comedy|Drama|Romance,Joel Viertel,100
67665,20 February 2009 (UK),15,Anvil! The Story of Anvil (2008),Documentary|Musical,Sacha Gervasi,80
67695,24 April 2009 (UK),15,Observe and Report (2009),Action|Comedy,Jody Hill,86
67734,11 September 2009 (UK),15,Adventureland (2009),Comedy|Drama,Greg Mottola,107
67788,20 February 2009 (UK),PG,Confessions of a Shopaholic (2009),Comedy|Romance,P.J. Hogan,104
67799,31 July 2009 (Brazil),18,The Butterfly Effect 3: Revelations (2009),Drama|Fantasy|Sci-Fi|Thriller,Seth Grossman,90
67888,3 August 1935 (USA),U,Man on the Flying Trapeze (1935),Comedy,Clyde Bruckman,66
67923,10 April 2009 (UK),15,"Fast & Furious (Fast and the Furious 4, The) (2009)",Action|Crime|Drama|Thriller,Justin Lin,107
67997,17 April 2009 (UK),15,In the Loop (2009),Comedy,Armando Iannucci,106
68073,1 April 2009 (UK),15,Pirate Radio (2009),Comedy|Drama,Richard Curtis,135
68135,10 April 2009 (UK),12A,17 Again (2009),Comedy|Drama,Burr Steers,102
68157,19 August 2009 (UK),18,Inglourious Basterds (2009),Action|Drama|War,Quentin Tarantino,153
68159,24 April 2009 (UK),12A,State of Play (2009),Crime|Drama|Thriller,Kevin Macdonald,127
68194,27 March 2009 (UK),15,"Damned United, The (2009)",Drama,Tom Hooper,98
68205,16 April 2009 (UK),18,Crank: High Voltage (2009),Action|Comedy|Crime,Mark Neveldine,96
68237,17 July 2009 (UK),15,Moon (2009),Drama|Mystery|Sci-Fi|Thriller,Duncan Jones,97
68269,6 March 2009 (UK),PG,"Young Victoria, The (2009)",Drama|Romance,Jean-Marc Vallée,105
68319,29 April 2009 (UK),12A,X-Men Origins: Wolverine (2009),Action|Sci-Fi|Thriller,Gavin Hood,107
68347,14 August 2009 (UK),15,Sin Nombre (2009),Crime|Drama|Thriller,Cary Joji Fukunaga,96
68358,8 May 2009 (UK),12A,Star Trek (2009),Action|Adventure|Sci-Fi|IMAX,J.J. Abrams,127
68444,10 April 2009 (USA),PG,"Great Buck Howard, The (2008)",Comedy,Sean McGinly,90
68480,1 March 1980 (Italy),,Flatfoot on the Nile (Piedone d'Egitto) (1980),Action|Comedy|Crime,Steno,104
68486,8 January 2009 (China),,Red Cliff Part II (Chi Bi Xia: Jue Zhan Tian Xia) (2009),Action|Drama|War,John Woo,142
68522,16 November 2007 (UK),PG,Earth (2007),Documentary,Alastair Fothergill,90
68536,3 September 2001 (UK),15,Stanley Kubrick: A Life in Pictures (2001),Documentary,Jan Harlan,142
68552,31 July 2009 (UK),18,Crossing Over (2009),Drama,Wayne Kramer,113
68554,14 May 2009 (UK),12A,Angels & Demons (2009),Crime|Drama|Mystery|Thriller,Ron Howard,138
68597,13 September 1973 (UK),AA,Scorpio (1973),Action|Drama|Thriller,Michael Winner,114
68600,9 April 2009 (Australia),15,Balls Out: Gary the Tennis Coach (2009),Comedy,Danny Leiner,93
68650,15 October 2009 (Kazakhstan),15,Powder Blue (2009),Drama,Timothy Linh Bui,106
68659,13 February 2009 (Iceland),15,Fanboys (2009),Adventure|Comedy|Drama,Kyle Newman,2
68791,3 June 2009 (UK),12A,Terminator Salvation (2009),Action|Adventure|Sci-Fi|Thriller,McG,115
68793,20 May 2009 (UK),PG,Night at the Museum: Battle of the Smithsonian (2009),Action|Comedy|IMAX,Shawn Levy,105
68835,14 May 2009 (Germany),,Were the World Mine (2008),Adventure|Fantasy|Musical|Romance,Tom Gustafson,95
68848,4 June 2010 (UK),12A,"Brothers Bloom, The (2008)",Adventure|Comedy|Crime|Romance,Rian Johnson,114
68872,7 June 1948 (UK),A,Paisan (Paisà) (1946),Drama|War,Roberto Rossellini,126
68886,2 November 2007 (UK),15,I Do: How to Get Married and Stay Single (Prête-moi ta main) (2006),Comedy|Romance,Éric Lartigau,90
68932,25 September 2009 (UK),12A,"Soloist, The (2009)",Drama|Musical,Joe Wright,117
68945,15 March 1997 (Japan),15,Neon Genesis Evangelion: Death & Rebirth (Shin seiki Evangelion Gekijô-ban: Shito shinsei) (1997),Action|Animation|Mystery|Sci-Fi,Hideaki Anno,101
68952,27 May 2009 (UK),15,Drag Me to Hell (2009),Comedy|Horror,Sam Raimi,99
68954,9 October 2009 (UK),U,Up (2009),Adventure|Animation|Children|Drama,Pete Docter,96
68959,23 July 2005 (Japan),12A,Fullmetal Alchemist the Movie: Conqueror of Shamballa (Gekijô-ban hagane no renkinjutsushi: Shanbara wo yuku mono) (2005),Action|Adventure|Animation|Drama,Seiji Mizushima,105
69069,10 July 2009 (UK),12A,Fired Up (2009),Comedy,Will Gluck,90
69118,15 April 2009 (France),15,In the Electric Mist (2009),Drama|Mystery,Bertrand Tavernier,117
69122,12 June 2009 (UK),15,"Hangover, The (2009)",Comedy|Crime,Todd Phillips,100
69131,13 November 2008 (Israel),15,Killshot (2008),Action|Crime|Drama|Thriller,John Madden,95
69134,20 May 2009 (Denmark),18,Antichrist (2009),Drama|Fantasy,Lars von Trier,108
69140,TV Movie 3 January 2006,18,Sweeney Todd (2006),Crime|Drama|Horror|Thriller,David Moore,90
69211,23 September 2005 (UK),18,Boy Eats Girl (2005),Comedy|Horror,Stephen Bradley,80
69224,5 December 1997 (UK),15,Marius and Jeanette (Marius et Jeannette) (1997),Comedy|Drama|Romance,Robert Guédiguian,105
69227,12 November 1993 (USA),PG,Ernest Rides Again (1993),Children|Comedy,John R. Cherry III,96
69251,17 November 2006 (UK),15,Special (2006),Drama|Fantasy,Hal Haberman,81
69275,9 January 2009 (Norway),18,Dead Snow (Død snø) (2009),Action|Adventure|Comedy|Horror,Tommy Wirkola,92
69278,31 July 2009 (UK),12A,Land of the Lost (2009),Action|Adventure|Comedy|Sci-Fi,Brad Silberling,102
69304,14 August 2009 (UK),PG,Imagine That (2009),Comedy|Drama|Fantasy,Karey Kirkpatrick,107
69306,31 July 2009 (UK),15,"Taking of Pelham 1 2 3, The (2009)",Crime|Drama|Thriller,Tony Scott,106
69394,22 October 2010 (UK),18,"Stoning of Soraya M., The (2008)",Crime|Drama,Cyrus Nowrasteh,116
69406,22 July 2009 (UK),12A,"Proposal, The (2009)",Comedy|Romance,Anne Fletcher,108
69436,26 June 2009 (UK),PG-13,Year One (2009),Adventure|Comedy,Harold Ramis,97
69453,29 November 1974 (UK),PG,"Land That Time Forgot, The (1975)",Adventure|Sci-Fi,Kevin Connor,91
69469,Video 6 August 2009,,Garfield's Pet Force (2009),Animation,Mark A.Z. Dippé,73
69481,28 August 2009 (UK),15,"Hurt Locker, The (2008)",Action|Drama|Thriller|War,Kathryn Bigelow,131
69495,16 November 2007 (Canada),12,Breakfast with Scot (2007),Drama|Romance,Laurie Lynd,90
69516,19 September 2009 (Japan),15,"Limits of Control, The (2009)",Crime|Drama|Film-Noir,Jim Jarmusch,116
69524,Video 12 August 1989,PG,Raiders of the Lost Ark: The Adaptation (1989),Action|Adventure|Thriller,Eric Zala,100
69526,19 June 2009 (UK),12A,Transformers: Revenge of the Fallen (2009),Action|Adventure|Sci-Fi|IMAX,Michael Bay,149
69529,5 June 2009 (UK),U,Home (2009),Documentary,Yann Arthus-Bertrand,118
69604,25 June 2010 (UK),12A,Whatever Works (2009),Comedy|Romance,Woody Allen,93
69606,1 May 2009 (UK),12A,Ghosts of Girlfriends Past (2009),Comedy|Fantasy|Romance,Mark Waters,115
69640,1 July 2009 (UK),15,Public Enemies (2009),Crime|Drama|Thriller,Michael Mann,140
69644,1 July 2009 (UK),U,Ice Age: Dawn of the Dinosaurs (2009),Action|Adventure|Animation|Children|Comedy|Romance,Carlos Saldanha,94
69654,Video 27 May 2009,,Prison Break: The Final Break (2009),Action|Drama|Thriller,Kevin Hooks,89
69685,TV Movie 21 January 2002,12,Daria: Is It College Yet? (2002),Animation|Comedy,Karen Disher,90
69712,26 June 2009 (UK),12A,My Sister's Keeper (2009),Drama,Nick Cassavetes,109
69720,12 December 2007 (Philippines),18,Hood of Horror (2006),Comedy|Drama|Horror,Stacy Title,84
69746,Video 6 April 2009,15,Watchmen: Tales of the Black Freighter (2009),Action|Adventure|Animation|Horror,Daniel DelPurgatorio,26
69757,2 September 2009 (UK),12A,(500) Days of Summer (2009),Comedy|Drama|Romance,Marc Webb,95
69784,10 July 2009 (UK),18,Brüno (Bruno) (2009),Comedy,Larry Charles,81
69805,TV Movie 7 December 2008,,"Librarian, The: The Curse of the Judas Chalice (2008)",Action|Adventure|Fantasy,Jonathan Frakes,90
69844,15 July 2009 (UK),12A,Harry Potter and the Half-Blood Prince (2009),Adventure|Fantasy|Mystery|Romance|IMAX,David Yates,153
69849,TV Mini-Series (1977),,Roots (1977),Drama|War,LeVar Burton,588
69860,21 July 2008 (UK),,Eichmann (2007),Drama|War,Robert Young,96
69904,1 September 2006 (UK),15,Open Water 2: Adrift (2006),Drama|Thriller,Hans Horn,95
69951,16 October 2009 (UK),12A,"Imaginarium of Doctor Parnassus, The (2009)",Drama|Fantasy,Terry Gilliam,123
69953,2 July 2009 (Germany),18,9to5: Days in Porn (a.k.a. 9 to 5: Days in Porn) (2008),Documentary,Jens Hoffmann,113
69988,18 December 2009 (UK),15,Humpday (2009),Comedy,Lynn Shelton,94
70015,6 February 2009 (Canada),15,Polytechnique (2009),Crime|Drama,Denis Villeneuve,77
70159,7 August 2009 (UK),15,Orphan (2009),Drama|Horror|Mystery|Thriller,Jaume Collet-Serra,123
70183,5 August 2009 (UK),15,"Ugly Truth, The (2009)",Comedy|Drama|Romance,Robert Luketic,96
70206,25 June 2010 (UK),18,"Collector, The (2009)",Crime|Horror|Thriller,Marcus Dunstan,90
70208,14 August 2009 (UK),15,"Perfect Getaway, A (2009)",Horror|Thriller,David Twohy,98
70286,4 September 2009 (UK),15,District 9 (2009),Mystery|Sci-Fi|Thriller,Neill Blomkamp,112
70293,11 September 2009 (UK),12A,Julie & Julia (2009),Comedy|Drama|Romance,Nora Ephron,123
70301,29 May 2009 (UK),12A,Obsessed (2009),Crime|Drama|Thriller,Steve Shill,108
70305,10 April 2009 (UK),PG,Race to Witch Mountain (2009),Adventure|Children|Fantasy|Sci-Fi|Thriller,Andy Fickman,98
70334,1 May 2009 (UK),U,Hannah Montana: The Movie (2009),Comedy|Drama|Musical|Romance,Peter Chelsom,102
70336,7 August 2009 (UK),12A,G.I. Joe: The Rise of Cobra (2009),Action|Adventure|Sci-Fi|Thriller,Stephen Sommers,118
70361,27 May 2009 (UK),12A,12 Rounds (2009),Action|Thriller,Renny Harlin,108
70451,19 December 2008 (Norway),15,Max Manus (2008),Action|Drama|War,Joachim Rønning,118
70492,June 1937 (UK),U,Winds of the Wasteland (1936),Western,Mack V. Wright,54
70521,TV Mini-Series (2008),12,Lost in Austen (2008),Drama|Fantasy|Romance|Sci-Fi,Jemima Rooper,3
70533,1 September 2007 (Japan),12,Evangelion: 1.0 You Are (Not) Alone (Evangerion shin gekijôban: Jo) (2007),Action|Animation|Sci-Fi,Masayuki,98
70545,20 November 2008 (Russia),R,"Deal, The (2008)",Comedy,Steven Schachter,100
70565,23 October 2009 (UK),15,"Goods: Live Hard, Sell Hard, The (2009)",Comedy,Neal Brennan,89
70599,14 August 2009 (UK),12A,"Time Traveler's Wife, The (2009)",Drama|Romance|Sci-Fi,Robert Schwentke,107
70637,3 April 2009 (UK),12A,I Can't Think Straight (2007),Drama|Romance,Shamim Sarif,82
70641,11 September 2009 (UK),15,Miss March (2009),Comedy,Zach Cregger,90
70663,21 August 2009 (UK),15,"I Love You, Beth Cooper (2009)",Comedy|Romance,Chris Columbus,102
70687,6 November 2009 (UK),PG,Paper Heart (2009),Comedy|Documentary|Drama|Romance,Nicholas Jasenovec,88
70697,31 July 2009 (UK),PG,G-Force (2009),Action|Adventure|Children|Fantasy,Hoyt Yeatman,88
70703,11 September 1992 (UK),PG,Christopher Columbus: The Discovery (1992),Adventure,John Glen,2
70708,25 June 2010 (UK),15,Tetro (2009),Drama|Mystery,Francis Ford Coppola,127
70728,13 March 2009 (UK),18,Bronson (2009),Action|Comedy|Drama|Thriller,Nicolas Winding Refn,92
70862,27 August 2009 (Germany),PG,It Might Get Loud (2008),Documentary,Davis Guggenheim,98
70932,2 October 2009 (UK),12A,My Life in Ruins (2009),Comedy,Donald Petrie,98
70946,1990 (Greece),18,Troll 2 (1990),Fantasy|Horror,Claudio Fragasso,95
70984,13 November 2009 (UK),15,Taking Woodstock (2009),Comedy,Ang Lee,2
70990,TV Movie 13 October 1996,R,If These Walls Could Talk (1996),Drama,Cher,97
70994,9 October 2009 (UK),18,Halloween II (2009),Horror|Thriller,Rob Zombie,105
71033,13 August 2010 (UK),18,"Secret in Their Eyes, The (El secreto de sus ojos) (2009)",Crime|Drama|Mystery|Romance|Thriller,Juan José Campanella,129
71057,28 October 2009 (UK),12A,9 (2009),Adventure|Animation|Sci-Fi,Shane Acker,79
71106,24 April 2009 (UK),15,Frequently Asked Questions About Time Travel (2009),Comedy|Sci-Fi,Gareth Carrivick,83
71108,13 November 2009 (UK),15,"White Ribbon, The (Das weiße Band) (2009)",Drama|Mystery,Michael Haneke,144
71129,Video 28 July 2009,12,Green Lantern: First Flight (2009),Action|Adventure|Animation|Fantasy|Sci-Fi,Lauren Montgomery,77
71131,TV Movie 1 April 2007,,"Most Hated Family in America, The (2007)",Documentary,Geoffrey O'Connor,1
71135,2 October 2009 (UK),15,Pandorum (2009),Horror|Sci-Fi|Thriller,Christian Alvart,108
71147,7 September 1955 (France),A,Death of a Cyclist (Muerte de un ciclista) (1955),Drama,Juan Antonio Bardem,88
71156,6 November 2009 (UK),15,"Men Who Stare at Goats, The (2009)",Action|Comedy|Drama,Grant Heslov,94
71160,3 May 2009 (UK),,"Hunt For Gollum, The (2009)",Action|Adventure|Fantasy,Chris Bouchard,38
71205,4 November 2009 (UK),15,Jennifer's Body (2009),Comedy|Horror|Sci-Fi|Thriller,Karyn Kusama,102
71211,20 November 2009 (UK),15,"Informant!, The (2009)",Comedy|Crime|Drama|Thriller,Steven Soderbergh,108
71248,23 April 2010 (UK),15,Extract (2009),Comedy,Mike Judge,92
71252,28 August 2009 (UK),15,"Final Destination, The (Final Destination 4) (Final Destination in 3-D, The) (2009)",Horror|Thriller,David R. Ellis,82
71254,16 September 2009 (UK),18,Gamer (2009),Action|Sci-Fi|Thriller,Mark Neveldine,95
71264,18 September 2009 (UK),U,Cloudy with a Chance of Meatballs (2009),Animation|Children|Fantasy|IMAX,Phil Lord,90
71268,11 September 2009 (USA),15,Tyler Perry's I Can Do Bad All by Myself (2009),Comedy|Drama,Tyler Perry,113
71282,12 February 2010 (UK),PG,"Food, Inc. (2008)",Documentary,Robert Kenner,94
71302,16 March 1959 (UK),X,Attack of the 50 Foot Woman (1958),Comedy|Sci-Fi,Nathan Juran,65
71304,30 April 2009 (South Korea),18,Thirst (Bakjwi) (2009),Drama|Horror,Chan-wook Park,134
71327,6 November 2009 (UK),PG,Bright Star (2009),Drama|Romance,Jane Campion,119
71341,9 October 2009 (UK),18,Blood Creek (a.k.a. Town Creek) (2009),Horror,Joel Schumacher,90
71379,25 November 2009 (UK),15,Paranormal Activity (2009),Horror|Thriller,Oren Peli,86
71429,24 September 2010 (Ireland),15,World's Greatest Dad (2009),Comedy|Drama,Bobcat Goldthwait,99
71438,28 June 2008 (Japan),U,Still Walking (Aruitemo aruitemo) (2008),Drama,Hirokazu Koreeda,115
71453,1949 (France),15,"Blood of the Beasts (Sang des bêtes, Le) (1949)",Documentary|Drama,Georges Franju,22
71462,7 August 2009 (USA),12A,"Cove, The (2009)",Documentary,Louie Psihoyos,92
71464,20 November 2009 (UK),15,"Serious Man, A (2009)",Comedy|Drama,Ethan Coen,106
71466,23 July 2010 (UK),12A,City Island (2009),Comedy|Drama,Raymond De Felitta,104
71468,23 January 2009 (USA),15,Ink (2009),Action|Fantasy|Sci-Fi,Jamin Winans,107
71484,27 November 2009 (Sweden),15,Metropia (2009),Animation|Sci-Fi,Tarik Saleh,86
71494,Video 12 September 2009,15,"Haunted World of El Superbeasto, The (2009)",Action|Animation|Comedy|Horror|Thriller,Rob Zombie,77
71500,27 November 2015 (Latvia),15,Trick 'r Treat (2007),Comedy|Horror|Thriller,Michael Dougherty,82
71518,9 April 2010 (UK),12A,Whip It (2009),Comedy|Drama,Drew Barrymore,111
71520,2 October 2009 (UK),12A,"Invention of Lying, The (2009)",Comedy,Ricky Gervais,100
71530,25 September 2009 (UK),12A,Surrogates (2009),Action|Sci-Fi|Thriller,Jonathan Mostow,89
71535,7 October 2009 (UK),15,Zombieland (2009),Action|Comedy|Horror,Ruben Fleischer,88
71550,8 April 2010 (Portugal),15,Assassination of a High School President (2008),Comedy|Drama|Mystery,Brett Simon,93
71579,30 October 2009 (UK),12A,"Education, An (2009)",Drama|Romance,Lone Scherfig,100
71619,31 July 2009 (UK),PG-13,Coco Before Chanel (Coco avant Chanel) (2009),Drama,Anne Fontaine,105
71640,17 July 2009 (UK),,Burma VJ: Reporting from a Closed Country (Burma VJ: Reporter i et lukket land) (2008),Documentary,Anders Østergaard,84
71668,14 October 2009 (UK),15,Couples Retreat (2009),Comedy|Romance,Peter Billingsley,113
71732,21 February 2009 (UK),15,I Sell the Dead (2008),Comedy|Horror,Glenn McQuaid,85
71745,11 December 2009 (UK),PG,Where the Wild Things Are (2009),Adventure|Children|Drama|Fantasy|IMAX,Spike Jonze,101
71810,3 December 1998 (Australia),15,Legionnaire (1998),Action|Adventure|Drama|War,Peter MacDonald,99
71823,4 February 2011 (UK),15,"New York, I Love You (2009)",Drama|Romance,Fatih Akin,103
71838,27 November 2009 (UK),18,Law Abiding Citizen (2009),Drama|Thriller,F. Gary Gray,109
71867,7 October 2009 (Belgium),,"Misfortunates, The (De helaasheid der dingen) (2009)",Drama,Felix van Groeningen,108
71899,9 April 2009 (Australia),12A,Mary and Max (2009),Animation|Comedy|Drama,Adam Elliot,92
71902,1 January 2010 (UK),18,Spread (2009),Drama|Romance,David Mackenzie,97
71910,25 July 2010 (UK),18,"Tournament, The (2009)",Action,Scott Mann,95
71970,1944 (UK),U,"Princess and the Pirate, The (1944)",Adventure|Comedy|Romance,David Butler,94
71999,25 September 1924 (Soviet Union),,Aelita: The Queen of Mars (Aelita) (1924),Action|Adventure|Drama|Fantasy|Romance|Sci-Fi|Thriller,Yakov Protazanov,111
72011,15 January 2010 (UK),15,Up in the Air (2009),Drama|Romance,Jason Reitman,109
72104,1989 (West Germany),Not Rated,Balance (1989),Animation|Drama|Mystery|Sci-Fi|Thriller,Christoph Lauenstein,7
72129,23 October 2009 (UK),18,Saw VI (2009),Crime|Horror|Mystery|Thriller,Kevin Greutert,90
72142,31 January 2009 (Japan),18,Love Exposure (Ai No Mukidashi) (2008),Action|Comedy|Drama|Romance,Sion Sono,237
72165,23 October 2009 (UK),12A,Cirque du Freak: The Vampire's Assistant (2009),Action|Adventure|Comedy|Fantasy|Horror|Thriller,Paul Weitz,119
72167,11 December 2009 (USA),18,"Boondock Saints II: All Saints Day, The (2009)",Action|Crime|Drama|Thriller,Troy Duffy,118
72171,13 January 2010 (France),15,Black Dynamite (2009),Action|Comedy,Scott Sanders,84
72178,2 February 2007 (UK),15,Welcome to Dongmakgol (2005),Comedy|Drama|War,Kwang-Hyun Park,133
72224,27 May 2010 (Germany),12A,Gentlemen Broncos (2009),Comedy,Jared Hess,89
72226,23 October 2009 (UK),PG,Fantastic Mr. Fox (2009),Adventure|Animation|Children|Comedy|Crime,Wes Anderson,87
72294,4 November 2009 (UK),PG,"Christmas Carol, A (2009)",Animation|Children|Drama|Fantasy|IMAX,Robert Zemeckis,96
72308,Video 10 May 2010,15,Battlestar Galactica: The Plan (2009),Action|Adventure|Drama|Sci-Fi,Edward James Olmos,112
72330,10 July 2009 (UK),15,"Private Lives of Pippa Lee, The (2009)",Drama,Rebecca Miller,98
72356,9 October 2009 (UK),U,Partly Cloudy (2009),Animation|Children|Comedy|Fantasy,Peter Sohn,6
72378,13 November 2009 (UK),12A,2012 (2009),Action|Drama|Sci-Fi|Thriller,Roland Emmerich,158
72395,29 January 2010 (UK),15,Precious (2009),Drama,Lee Daniels,110
72405,21 May 2010 (UK),18,Bad Lieutenant: Port of Call New Orleans (2009),Crime|Drama,Werner Herzog,122
72407,20 November 2009 (UK),12A,"Twilight Saga: New Moon, The (2009)",Drama|Fantasy|Horror|Romance|Thriller,Chris Weitz,130
72424,5 November 2002 (Russia),15,Derailed (2002),Action|Thriller,Bob Misiorowski,89
72479,17 June 2011 (UK),15,"Messenger, The (2009)",Drama|Romance|War,Oren Moverman,113
72489,22 January 2010 (UK),18,Ninja Assassin (2009),Action|Crime|Drama|Thriller,James McTeigue,99
72554,15 July 2011 (UK),18,Cell 211 (Celda 211) (2009),Action|Drama,Daniel Monzón,113
72591,10 July 1998 (Spain),18,"Patriot, The (1998)",Action|Thriller,Dean Semler,90
