movieId,title,genres,Main_director,Duration
69784,Brüno (Bruno) (2009),Comedy,Larry Charles,1h 21min
69805,"Librarian, The: The Curse of the Judas Chalice (2008)",Action|Adventure|Fantasy,Jonathan Frakes,1h 30min
69844,Harry Potter and the Half-Blood Prince (2009),Adventure|Fantasy|Mystery|Romance|IMAX,David Yates,2h 33min
69849,Roots (1977),Drama|War,LeVar Burton,9h 48min
69860,Eichmann (2007),Drama|War,Robert Young,1h 36min
69904,Open Water 2: Adrift (2006),Drama|Thriller,Hans Horn,1h 35min
69951,"Imaginarium of Doctor Parnassus, The (2009)",Drama|Fantasy,Terry Gilliam,2h 3min
69953,9to5: Days in Porn (a.k.a. 9 to 5: Days in Porn) (2008),Documentary,Jens Hoffmann,1h 53min
69988,Humpday (2009),Comedy,Lynn Shelton,1h 34min
70015,Polytechnique (2009),Crime|Drama,Denis Villeneuve,1h 17min
70159,Orphan (2009),Drama|Horror|Mystery|Thriller,Jaume Collet-Serra,2h 3min
70183,"Ugly Truth, The (2009)",Comedy|Drama|Romance,Robert Luketic,1h 36min
70206,"Collector, The (2009)",Crime|Horror|Thriller,Marcus Dunstan,1h 30min
70208,"Perfect Getaway, A (2009)",Horror|Thriller,David Twohy,1h 38min
70286,District 9 (2009),Mystery|Sci-Fi|Thriller,Neill Blomkamp,1h 52min
70293,Julie & Julia (2009),Comedy|Drama|Romance,Nora Ephron,2h 3min
70301,Obsessed (2009),Crime|Drama|Thriller,Steve Shill,1h 48min
70305,Race to Witch Mountain (2009),Adventure|Children|Fantasy|Sci-Fi|Thriller,Andy Fickman,1h 38min
70334,Hannah Montana: The Movie (2009),Comedy|Drama|Musical|Romance,Peter Chelsom,1h 42min
70336,G.I. Joe: The Rise of Cobra (2009),Action|Adventure|Sci-Fi|Thriller,Stephen Sommers,1h 58min
70361,12 Rounds (2009),Action|Thriller,Renny Harlin,1h 48min
70451,Max Manus (2008),Action|Drama|War,Joachim Rønning,1h 58min
70492,Winds of the Wasteland (1936),Western,Mack V. Wright,54min
70521,Lost in Austen (2008),Drama|Fantasy|Romance|Sci-Fi,Jemima Rooper,3h
70533,Evangelion: 1.0 You Are (Not) Alone (Evangerion shin gekijôban: Jo) (2007),Action|Animation|Sci-Fi,Masayuki,1h 38min
70545,"Deal, The (2008)",Comedy,Steven Schachter,1h 40min
70565,"Goods: Live Hard, Sell Hard, The (2009)",Comedy,Neal Brennan,1h 29min
70599,"Time Traveler's Wife, The (2009)",Drama|Romance|Sci-Fi,Robert Schwentke,1h 47min
70637,I Can't Think Straight (2007),Drama|Romance,Shamim Sarif,1h 22min
70641,Miss March (2009),Comedy,Zach Cregger,1h 30min
70663,"I Love You, Beth Cooper (2009)",Comedy|Romance,Chris Columbus,1h 42min
70687,Paper Heart (2009),Comedy|Documentary|Drama|Romance,Nicholas Jasenovec,1h 28min
70697,G-Force (2009),Action|Adventure|Children|Fantasy,Hoyt Yeatman,1h 28min
70703,Christopher Columbus: The Discovery (1992),Adventure,John Glen,2h
70708,Tetro (2009),Drama|Mystery,Francis Ford Coppola,2h 7min
70728,Bronson (2009),Action|Comedy|Drama|Thriller,Nicolas Winding Refn,1h 32min
70862,It Might Get Loud (2008),Documentary,Davis Guggenheim,1h 38min
70932,My Life in Ruins (2009),Comedy,Donald Petrie,1h 38min
70946,Troll 2 (1990),Fantasy|Horror,Claudio Fragasso,1h 35min
70984,Taking Woodstock (2009),Comedy,Ang Lee,2h
70990,If These Walls Could Talk (1996),Drama,Cher,1h 37min
70994,Halloween II (2009),Horror|Thriller,Rob Zombie,1h 45min
71033,"Secret in Their Eyes, The (El secreto de sus ojos) (2009)",Crime|Drama|Mystery|Romance|Thriller,Juan José Campanella,2h 9min
71057,9 (2009),Adventure|Animation|Sci-Fi,Shane Acker,1h 19min
71106,Frequently Asked Questions About Time Travel (2009),Comedy|Sci-Fi,Gareth Carrivick,1h 23min
71108,"White Ribbon, The (Das weiße Band) (2009)",Drama|Mystery,Michael Haneke,2h 24min
71129,Green Lantern: First Flight (2009),Action|Adventure|Animation|Fantasy|Sci-Fi,Lauren Montgomery,1h 17min
71131,"Most Hated Family in America, The (2007)",Documentary,Geoffrey O'Connor,1h
71135,Pandorum (2009),Horror|Sci-Fi|Thriller,Christian Alvart,1h 48min
71147,Death of a Cyclist (Muerte de un ciclista) (1955),Drama,Juan Antonio Bardem,1h 28min
71156,"Men Who Stare at Goats, The (2009)",Action|Comedy|Drama,Grant Heslov,1h 34min
71160,"Hunt For Gollum, The (2009)",Action|Adventure|Fantasy,Chris Bouchard,38min
71205,Jennifer's Body (2009),Comedy|Horror|Sci-Fi|Thriller,Karyn Kusama,1h 42min
71211,"Informant!, The (2009)",Comedy|Crime|Drama|Thriller,Steven Soderbergh,1h 48min
71248,Extract (2009),Comedy,Mike Judge,1h 32min
71252,"Final Destination, The (Final Destination 4) (Final Destination in 3-D, The) (2009)",Horror|Thriller,David R. Ellis,1h 22min
71254,Gamer (2009),Action|Sci-Fi|Thriller,Mark Neveldine,1h 35min
71264,Cloudy with a Chance of Meatballs (2009),Animation|Children|Fantasy|IMAX,Phil Lord,1h 30min
71268,Tyler Perry's I Can Do Bad All by Myself (2009),Comedy|Drama,Tyler Perry,1h 53min
71282,"Food, Inc. (2008)",Documentary,Robert Kenner,1h 34min
71302,Attack of the 50 Foot Woman (1958),Comedy|Sci-Fi,Nathan Juran,1h 5min
71304,Thirst (Bakjwi) (2009),Drama|Horror,Chan-wook Park,2h 14min
71327,Bright Star (2009),Drama|Romance,Jane Campion,1h 59min
71341,Blood Creek (a.k.a. Town Creek) (2009),Horror,Joel Schumacher,1h 30min
71379,Paranormal Activity (2009),Horror|Thriller,Oren Peli,1h 26min
71429,World's Greatest Dad (2009),Comedy|Drama,Bobcat Goldthwait,1h 39min
71438,Still Walking (Aruitemo aruitemo) (2008),Drama,Hirokazu Koreeda,1h 55min
71453,"Blood of the Beasts (Sang des bêtes, Le) (1949)",Documentary|Drama,Georges Franju,22min
71462,"Cove, The (2009)",Documentary,Louie Psihoyos,1h 32min
71464,"Serious Man, A (2009)",Comedy|Drama,Ethan Coen,1h 46min
71466,City Island (2009),Comedy|Drama,Raymond De Felitta,1h 44min
71468,Ink (2009),Action|Fantasy|Sci-Fi,Jamin Winans,1h 47min
71484,Metropia (2009),Animation|Sci-Fi,Tarik Saleh,1h 26min
71494,"Haunted World of El Superbeasto, The (2009)",Action|Animation|Comedy|Horror|Thriller,Rob Zombie,1h 17min
71500,Trick 'r Treat (2007),Comedy|Horror|Thriller,Michael Dougherty,1h 22min
71518,Whip It (2009),Comedy|Drama,Drew Barrymore,1h 51min
71520,"Invention of Lying, The (2009)",Comedy,Ricky Gervais,1h 40min
71530,Surrogates (2009),Action|Sci-Fi|Thriller,Jonathan Mostow,1h 29min
71535,Zombieland (2009),Action|Comedy|Horror,Ruben Fleischer,1h 28min
71550,Assassination of a High School President (2008),Comedy|Drama|Mystery,Brett Simon,1h 33min
71579,"Education, An (2009)",Drama|Romance,Lone Scherfig,1h 40min
71619,Coco Before Chanel (Coco avant Chanel) (2009),Drama,Anne Fontaine,1h 45min
71640,Burma VJ: Reporting from a Closed Country (Burma VJ: Reporter i et lukket land) (2008),Documentary,Anders Østergaard,1h 24min
71668,Couples Retreat (2009),Comedy|Romance,Peter Billingsley,1h 53min
71732,I Sell the Dead (2008),Comedy|Horror,Glenn McQuaid,1h 25min
71745,Where the Wild Things Are (2009),Adventure|Children|Drama|Fantasy|IMAX,Spike Jonze,1h 41min
71810,Legionnaire (1998),Action|Adventure|Drama|War,Peter MacDonald,1h 39min
71823,"New York, I Love You (2009)",Drama|Romance,Fatih Akin,1h 43min
71838,Law Abiding Citizen (2009),Drama|Thriller,F. Gary Gray,1h 49min
71867,"Misfortunates, The (De helaasheid der dingen) (2009)",Drama,Felix van Groeningen,1h 48min
71899,Mary and Max (2009),Animation|Comedy|Drama,Adam Elliot,1h 32min
71902,Spread (2009),Drama|Romance,David Mackenzie,1h 37min
71910,"Tournament, The (2009)",Action,Scott Mann,1h 35min
71970,"Princess and the Pirate, The (1944)",Adventure|Comedy|Romance,David Butler,1h 34min
71999,Aelita: The Queen of Mars (Aelita) (1924),Action|Adventure|Drama|Fantasy|Romance|Sci-Fi|Thriller,Yakov Protazanov,1h 51min
72011,Up in the Air (2009),Drama|Romance,Jason Reitman,1h 49min
72104,Balance (1989),Animation|Drama|Mystery|Sci-Fi|Thriller,Christoph Lauenstein,7min
72129,Saw VI (2009),Crime|Horror|Mystery|Thriller,Kevin Greutert,1h 30min
72142,Love Exposure (Ai No Mukidashi) (2008),Action|Comedy|Drama|Romance,Sion Sono,3h 57min
72165,Cirque du Freak: The Vampire's Assistant (2009),Action|Adventure|Comedy|Fantasy|Horror|Thriller,Paul Weitz,1h 59min
72167,"Boondock Saints II: All Saints Day, The (2009)",Action|Crime|Drama|Thriller,Troy Duffy,1h 58min
72171,Black Dynamite (2009),Action|Comedy,Scott Sanders,1h 24min
72178,Welcome to Dongmakgol (2005),Comedy|Drama|War,Kwang-Hyun Park,2h 13min
72224,Gentlemen Broncos (2009),Comedy,Jared Hess,1h 29min
72226,Fantastic Mr. Fox (2009),Adventure|Animation|Children|Comedy|Crime,Wes Anderson,1h 27min
72294,"Christmas Carol, A (2009)",Animation|Children|Drama|Fantasy|IMAX,Robert Zemeckis,1h 36min
72308,Battlestar Galactica: The Plan (2009),Action|Adventure|Drama|Sci-Fi,Edward James Olmos,1h 52min
72330,"Private Lives of Pippa Lee, The (2009)",Drama,Rebecca Miller,1h 38min
72356,Partly Cloudy (2009),Animation|Children|Comedy|Fantasy,Peter Sohn,6min
72378,2012 (2009),Action|Drama|Sci-Fi|Thriller,Roland Emmerich,2h 38min
72395,Precious (2009),Drama,Lee Daniels,1h 50min
72405,Bad Lieutenant: Port of Call New Orleans (2009),Crime|Drama,Werner Herzog,2h 2min
72407,"Twilight Saga: New Moon, The (2009)",Drama|Fantasy|Horror|Romance|Thriller,Chris Weitz,2h 10min
72424,Derailed (2002),Action|Thriller,Bob Misiorowski,1h 29min
72479,"Messenger, The (2009)",Drama|Romance|War,Oren Moverman,1h 53min
72489,Ninja Assassin (2009),Action|Crime|Drama|Thriller,James McTeigue,1h 39min
72554,Cell 211 (Celda 211) (2009),Action|Drama,Daniel Monzón,1h 53min
72591,"Patriot, The (1998)",Action|Thriller,Dean Semler,1h 30min
72601,Teenage Mutant Ninja Turtles: Turtles Forever (2009),Action|Adventure|Animation|Comedy|Thriller,Roy Burdine,1h 30min
72603,Merry Madagascar (2009),Animation,David Soren,28min
72605,Brothers (2009),Drama|Thriller|War,Jim Sheridan,1h 45min
72624,Garage (2007),Drama,Lenny Abrahamson,1h 25min
72641,"Blind Side, The  (2009)",Drama,John Lee Hancock,2h 9min
72692,Mickey's Once Upon a Christmas (1999),Animation|Comedy|Fantasy,Alex Mann,1h 6min
72694,Shrink (2009),Drama,Jonas Pate,1h 44min
72696,Old Dogs (2009),Comedy,Walt Becker,1h 28min
72701,Planet 51 (2009),Adventure|Animation|Children|Comedy|Sci-Fi,Jorge Blanco,1h 31min
72714,Earthlings (2006),Documentary,Shaun Monson,1h 35min
72720,"Single Man, A (2009)",Drama,Tom Ford,1h 39min
72731,"Lovely Bones, The (2009)",Crime|Drama|Fantasy|Horror|Thriller,Peter Jackson,2h 15min
72733,Invictus (2009),Drama,Clint Eastwood,2h 14min
72737,"Princess and the Frog, The (2009)",Animation|Children|Fantasy|Musical|Romance,Ron Clements,1h 37min
72874,"Peacekeeper, The (1997)",Action,Frédéric Forestier,1h 38min
72919,Did You Hear About the Morgans? (2009),Comedy|Crime|Drama|Romance,Marc Lawrence,1h 43min
72921,Snow White (1916),Fantasy|Romance,J. Searle Dawley,1h 3min
72982,Alice (2009),Action|Adventure|Fantasy,Caterina Scorsone,3h 4min
72998,Avatar (2009),Action|Adventure|Sci-Fi|IMAX,James Cameron,2h 42min
73015,It's Complicated (2009),Comedy|Romance,Nancy Meyers,2h 1min
73017,Sherlock Holmes (2009),Action|Crime|Mystery|Thriller,Guy Ritchie,2h 8min
73023,Crazy Heart (2009),Drama|Romance,Scott Cooper,1h 52min
73042,Alvin and the Chipmunks: The Squeakquel (2009),Animation|Children|Comedy|Musical,Betty Thomas,1h 28min
73106,American Pie Presents: The Book of Love (American Pie 7: The Book of Love) (2009),Comedy,John Putch,1h 33min
73160,Sorority Babes in the Slimeball Bowl-O-Rama (1988),Comedy|Horror,David DeCoteau,1h 20min
73211,Pontypool (2008),Horror|Thriller,Bruce McDonald,1h 33min
73266,Youth in Revolt (2009),Comedy|Drama|Romance,Miguel Arteta,1h 30min
73268,Daybreakers (2010),Action|Drama|Horror|Thriller,Michael Spierig,1h 38min
73290,Hachiko: A Dog's Story (a.k.a. Hachi: A Dog's Tale) (2009),Drama,Lasse Hallström,1h 33min
73319,Leap Year (2010),Comedy|Romance,Anand Tucker,1h 40min
73321,"Book of Eli, The (2010)",Action|Adventure|Drama,Albert Hughes,1h 58min
73323,"Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)",Action|Crime|Mystery,Daniel Alfredson,2h 27min
73344,"Prophet, A (Un Prophète) (2009)",Crime|Drama,Jacques Audiard,2h 35min
73386,Staten Island (2009),Crime|Drama,James DeMonaco,1h 36min
73431,"Maiden Heist, The (2009)",Comedy|Crime,Peter Hewitt,1h 30min
73488,Blood: The Last Vampire (2009),Action|Horror|Thriller,Chris Nahon,1h 31min
73499,MacGyver: Lost Treasure of Atlantis (1994),Action|Adventure,Michael Vejar,1h 33min
73501,Pekka ja Pätkä Suezilla (1958),Comedy,Armand Lohikoski,1h 14min
73515,Bart Got a Room (2008),Comedy|Romance,Brian Hecker,1h 20min
73569,Project A 2 ('A' gai wak juk jap) (1987),Action|Comedy|Crime,Jackie Chan,1h 46min
73676,Robin-B-Hood (Bo bui gai wak) (2006),Action|Comedy|Drama,Benny Chan,2h 16min
73681,"Concert, Le (2009)",Comedy|Drama,Radu Mihaileanu,1h 59min
73741,Ninja (2009),Action|Crime|Drama|Thriller,Isaac Florentine,1h 26min
73804,Asterix at the Olympic Games (Astérix aux jeux olympiques) (2008),Adventure|Children|Comedy|Fantasy,Frédéric Forestier,1h 56min
73808,"Chaser, The (Chugyeogja) (2008)",Crime|Drama|Thriller,Hong-jin Na,2h 5min
73822,Meantime (1984),Comedy|Drama,Mike Leigh,1h 42min
73854,"Rudolph, the Red-Nosed Reindeer (1964)",Adventure|Animation|Children|Fantasy|Musical,Larry Roemer,47min
73858,"Dennis the Menace Christmas, A (2007)",Comedy,Ron Oliver,1h 23min
73876,Undisputed II: Last Man Standing (2006),Action|Crime|Drama,Isaac Florentine,1h 38min
73881,3 Idiots (2009),Comedy|Drama|Romance,Rajkumar Hirani,2h 50min
73929,Legion (2010),Action|Fantasy|Horror|Thriller,Scott Stewart,1h 40min
74075,Stan Helsing (2009),Comedy|Horror,Bo Zenga,1h 48min
74089,Peter Pan (1960),Children|Fantasy|Musical,Vincent J. Donehue,1h 40min
74095,Wicked City (Yôjû toshi) (1987),Animation|Fantasy|Horror|Sci-Fi,Yoshiaki Kawajiri,1h 22min
74154,When in Rome (2010),Comedy|Romance,Mark Steven Johnson,1h 31min
74226,"Dream of Light (a.k.a. Quince Tree Sun, The) (Sol del membrillo, El) (1992)",Documentary|Drama,Víctor Erice,2h 13min
74228,Triangle (2009),Drama|Horror|Mystery|Thriller,Christopher Smith,1h 39min
74275,I Love You Phillip Morris (2009),Comedy|Drama|Romance,Glenn Ficarra,1h 42min
74282,Anne of Green Gables: The Sequel (a.k.a. Anne of Avonlea) (1987),Children|Drama|Romance,Megan Follows,3h 50min
74324,Temple Grandin (2010),Drama,Mick Jackson,1h 47min
74342,"Captain Newman, M.D. (1963)",Comedy|Drama|War,David Miller,2h 6min
74370,"House of the Devil, The (2009)",Horror|Thriller,Ti West,1h 35min
74450,Valentine's Day (2010),Comedy|Romance,Garry Marshall,2h 5min
74452,"Wolfman, The (2010)",Horror|Thriller,Joe Johnston,1h 43min
74458,Shutter Island (2010),Drama|Mystery|Thriller,Martin Scorsese,2h 18min
74508,Persuasion (2007),Drama|Romance,Adrian Shergold,1h 33min
74510,"Girl Who Played with Fire, The (Flickan som lekte med elden) (2009)",Action|Crime|Drama|Mystery|Thriller,Daniel Alfredson,2h 9min
74530,Percy Jackson & the Olympians: The Lightning Thief (2010),Adventure|Fantasy,Chris Columbus,1h 58min
74532,Cop Out (2010),Action|Comedy|Crime,Kevin Smith,1h 47min
74545,"Ghost Writer, The (2010)",Drama|Mystery|Thriller,Roman Polanski,2h 8min
74553,"Secret of Kells, The (2009)",Animation|Fantasy,Tomm Moore,1h 11min
74580,"Spy Next Door, The (2010)",Action|Children|Comedy,Brian Levant,1h 34min
74624,Agora (2009),Adventure|Drama|Romance,Alejandro Amenábar,2h 7min
74647,Motherhood (2009),Comedy,Katherine Dieckmann,1h 30min
74668,District 13: Ultimatum (Banlieue 13 - Ultimatum) (2009),Action|Sci-Fi,Patrick Alessandrin,1h 41min
74677,"Yes Men Fix the World, The (2009)",Documentary,Andy Bichlbaum,1h 27min
74683,Mike Bassett: England Manager (2001),Comedy,Steve Barron,1h 29min
74685,"Crazies, The (2010)",Action|Drama|Horror|Sci-Fi|Thriller,Breck Eisner,1h 41min
74688,Dear John (2010),Drama|Romance|War,Lasse Hallström,1h 48min
74696,Last Train Home (2009),Documentary|Drama,Lixin Fan,1h 25min
74698,Tooth Fairy (2010),Comedy|Fantasy,Michael Lembeck,1h 41min
74727,Gentlemen of Fortune (Dzhentlmeny udachi) (1972),Comedy|Crime|Drama|Mystery,Aleksandr Seryy,1h 28min
74750,[REC]² (2009),Horror|Thriller,Jaume Balagueró,1h 25min
74754,"Room, The (2003)",Comedy|Drama|Romance,Tommy Wiseau,1h 39min
74789,Alice in Wonderland (2010),Adventure|Fantasy|IMAX,Tim Burton,1h 48min
74791,"Town Called Panic, A (Panique au village) (2009)",Animation,Stéphane Aubier,1h 15min
74795,Green Zone (2010),Action|Drama|Thriller|War,Paul Greengrass,1h 55min
74851,From Paris with Love (2010),Action|Crime,Pierre Morel,1h 32min
74868,Dorian Gray (2009),Drama|Horror|Sci-Fi,Oliver Parker,1h 52min
74916,Greenberg (2010),Comedy|Drama,Noah Baumbach,1h 47min
74946,She's Out of My League (2010),Comedy,Jim Field Smith,1h 44min
74948,Harry Brown (2009),Crime|Drama|Thriller,Daniel Barber,1h 43min
75341,Remember Me (2010),Drama|Romance,Allen Coulter,1h 53min
75389,"Burrowers, The (2008)",Horror|Thriller|Western,J.T. Petty,1h 36min
75395,Frozen (2010),Drama|Horror|Thriller,Adam Green,1h 33min
75416,Generation X (1996),Action|Adventure|Sci-Fi,Jack Sholder,1h 27min
75446,Little Ashes (2008),Drama,Paul Morrison,1h 52min
75803,Our Family Wedding (2010),Comedy,Rick Famuyiwa,1h 43min
75805,"Bounty Hunter, The (2010)",Action|Comedy|Romance,Andy Tennant,1h 50min
75813,Leaves of Grass (2009),Comedy|Crime|Drama|Thriller,Tim Blake Nelson,1h 45min
75816,Women in Trouble (2009),Comedy,Sebastian Gutierrez,1h 32min
75947,Mondo Cane (1962),Documentary,Paolo Cavara,1h 48min
75985,Repo Men (2010),Action|Sci-Fi|Thriller,Miguel Sapochnik,1h 51min
76030,Case 39 (2009),Horror|Thriller,Christian Alvart,1h 49min
76054,Oceans (Océans) (2009),Documentary|Drama,Jacques Perrin,1h 44min
76060,"Slammin' Salmon, The (2009)",Comedy,Kevin Heffernan,1h 39min
76077,Hot Tub Time Machine (2010),Comedy|Sci-Fi,Steve Pink,1h 41min
76091,Mother (Madeo) (2009),Crime|Drama|Mystery|Thriller,Bong Joon Ho,2h 9min
76093,How to Train Your Dragon (2010),Adventure|Animation|Children|Fantasy|IMAX,Dean DeBlois,1h 38min
76143,"Bone Man, The (Der Knochenmann) (2009)",Crime|Thriller,Wolfgang Murnberger,1h 57min
76173,Micmacs (Micmacs à tire-larigot) (2009),Comedy|Crime,Jean-Pierre Jeunet,1h 45min
76175,Clash of the Titans (2010),Action|Adventure|Drama|Fantasy,Louis Leterrier,1h 46min
76251,Kick-Ass (2010),Action|Comedy,Matthew Vaughn,1h 57min
76293,Date Night (2010),Action|Comedy|Romance,Shawn Levy,1h 28min
76301,"Emperor's New Groove 2: Kronk's New Groove, The (2005)",Animation|Children|Comedy|Romance,Saul Blinkoff,1h 15min
76738,Steam of Life (Miesten vuoro) (2010),Documentary,Joonas Berghäll,1h 21min
76743,Mortadelo & Filemon: The Big Adventure (La gran aventura de Mortadelo y Filemón) (2003),Action|Adventure|Comedy,Javier Fesser,1h 47min
76751,American Drug War: The Last White Hope (2007),Crime|Documentary,Kevin Booth,2h
76763,"Runaways, The (2010)",Drama|Musical,Floria Sigismondi,1h 46min
77177,Wild China (2008),Documentary,Bernard Hill,1h
77191,Death at a Funeral (2010),Comedy,Neil LaBute,1h 32min
77201,Valhalla Rising (2009),Action|Drama|War,Nicolas Winding Refn,1h 33min
77206,Diary of a Wimpy Kid (2010),Children|Comedy,Thor Freudenthal,2h
77233,"Union: The Business Behind Getting High, The (2007)",Comedy|Documentary,Brett Harvey,1h 44min
77266,Disgrace (2008),Drama,Steve Jacobs,1h 59min
77364,"Losers, The (2010)",Action|Adventure|Drama|Mystery|Thriller,Sylvain White,1h 37min
77414,"Last Song, The (2010)",Drama|Romance,Julie Anne Robinson,1h 48min
77421,Cyrus (2010),Comedy|Drama|Romance,Jay Duplass,1h 31min
77427,"Human Centipede, The (First Sequence) (2009)",Horror,Tom Six,1h 32min
77455,Exit Through the Gift Shop (2010),Comedy|Documentary,Banksy,1h 27min
77561,Iron Man 2 (2010),Action|Adventure|Sci-Fi|Thriller|IMAX,Jon Favreau,2h 4min
77667,MacGruber (2010),Action|Comedy,Jorma Taccone,1h 30min
77688,Three Men and a Cradle (3 hommes et un couffin) (1985),Comedy,Coline Serreau,1h 46min
77709,"Sky Crawlers, The (Sukai kurora) (2008)",Adventure|Animation|Drama,Mamoru Oshii,2h 2min
77795,Cargo (2009),Sci-Fi,Ivan Engler,1h 52min
77798,"Nightmare on Elm Street, A (2010)",Fantasy|Horror|Thriller,Samuel Bayer,1h 35min
77800,Four Lions (2010),Comedy|Drama,Christopher Morris,1h 37min
77841,St Trinian's 2: The Legend of Fritton's Gold (2009),Adventure|Comedy,Oliver Parker,1h 46min
77846,12 Angry Men (1997),Crime|Drama,William Friedkin,1h 57min
77866,Robin Hood (2010),Action|Adventure|Drama|Romance|War,Ridley Scott,2h 20min
77881,Lovers & Leavers (Kuutamolla) (2002),Drama|Romance,Aku Louhimies,1h 57min
77893,Merantau (2009),Action|Drama,Gareth Evans,2h 14min
77931,Stingray Sam (2009),Comedy|Musical|Sci-Fi|Western,Cory McAbee,1h 1min
78034,Cemetery Junction (2010),Comedy|Drama|Romance,Ricky Gervais,1h 35min
78039,Blue Valentine (2010),Drama|Romance,Derek Cianfrance,1h 52min
78041,Killers (2010),Action|Comedy,Robert Luketic,1h 40min
78088,Buried (2010),Mystery|Thriller,Rodrigo Cortés,1h 35min
78103,Shake Hands with the Devil (2007),Drama|War,Roger Spottiswoode,1h 52min
78105,Prince of Persia: The Sands of Time (2010),Action|Adventure|Fantasy|Romance|IMAX,Mike Newell,1h 56min
78116,Please Give (2010),Comedy|Drama,Nicole Holofcener,1h 27min
78142,Baarìa (2009),Comedy|Drama|War,Giuseppe Tornatore,2h 43min
78160,Ricky Gervais Live: Animals (2003),Comedy,Dominic Brigstocke,1h 13min
78174,Sex and the City 2 (2010),Comedy|Drama|Romance,Michael Patrick King,2h 26min
78209,Get Him to the Greek (2010),Comedy,Nicholas Stoller,1h 49min
78218,Unthinkable (2010),Drama|Thriller,Gregor Jordan,1h 37min
78264,"Back-up Plan, The (2010)",Comedy|Romance,Alan Poul,1h 44min
78266,Splice (2009),Horror|Sci-Fi|Thriller,Vincenzo Natali,1h 44min
78316,Letters to Juliet (2010),Drama|Romance,Gary Winick,1h 45min
78349,Exam (2009),Mystery|Thriller,Stuart Hazeldine,1h 41min
78467,Jonah Hex (2010),Action|Drama|Thriller|Western,Jimmy Hayward,1h 21min
78469,"A-Team, The (2010)",Action|Comedy|Thriller,Joe Carnahan,1h 57min
78499,Toy Story 3 (2010),Adventure|Animation|Children|Comedy|Fantasy|IMAX,Lee Unkrich,1h 43min
78544,Ricky Gervais Live 3: Fame (2007),Comedy,Dominic Brigstocke,1h 19min
78574,Winter's Bone (2010),Drama|Thriller,Debra Granik,1h 40min
78620,"Scalphunters, The (1968)",Comedy|Western,Sydney Pollack,1h 42min
78626,Barking Dogs Never Bite (Flandersui gae) (2000),Comedy|Horror,Bong Joon Ho,1h 50min
78637,Shrek Forever After (a.k.a. Shrek: The Final Chapter) (2010),Adventure|Animation|Children|Comedy|Fantasy|IMAX,Mike Mitchell,1h 33min
78703,TiMER (2009),Comedy|Drama|Fantasy|Romance,Jac Schaeffer,1h 39min
78746,Best Worst Movie (2009),Documentary,Michael Paul Stephenson,1h 33min
78772,"Twilight Saga: Eclipse, The (2010)",Fantasy|Romance|Thriller|IMAX,David Slade,2h 4min
78836,Enter the Void (2009),Drama,Gaspar Noé,2h 41min
78893,"Last Airbender, The (2010)",Action|Adventure|Fantasy,M. Night Shyamalan,1h 43min
78959,Endgame (2009),Drama,Pete Travis,1h 49min
79006,Empire of Dreams: The Story of the 'Star Wars' Trilogy (2004),Documentary,Edith Becker,2h 31min
79008,South Park: Imaginationland (2008),Animation|Comedy|Fantasy,Trey Parker,1h 7min
79057,Predators (2010),Action|Sci-Fi|Thriller,Nimród Antal,1h 47min
79073,When You're Strange (2009),Documentary,Tom DiCillo,1h 26min
79091,Despicable Me (2010),Animation|Children|Comedy|Crime,Pierre Coffin,1h 35min
79132,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,Christopher Nolan,2h 28min
79134,Grown Ups (2010),Comedy,Dennis Dugan,1h 42min
79139,"Sorcerer's Apprentice, The (2010)",Action|Adventure|Children|Comedy|Fantasy,Jon Turteltaub,1h 49min
79185,Knight and Day (2010),Action|Comedy|Romance,James Mangold,1h 49min
79224,"Karate Kid, The (2010)",Action|Children|Drama,Harald Zwart,2h 20min
79242,"Kids Are All Right, The (2010)",Comedy|Drama,Lisa Cholodenko,1h 46min
79251,"Serbian Film, A (Srpski film) (2010)",Horror|Thriller,Srdjan Spasojevic,1h 44min
79259,Cherrybomb (2009),Drama|Thriller,Lisa Barros D'Sa,1h 16min
79274,Batman: Under the Red Hood (2010),Action|Animation,Brandon Vietti,1h 15min
79293,Salt (2010),Action|Thriller,Phillip Noyce,1h 40min
79299,"No. 1 Ladies' Detective Agency, The (2008)",Comedy|Crime|Mystery,Anthony Minghella,1h 49min
79333,Watch Out for the Automobile (Beregis avtomobilya) (1966),Comedy|Crime|Romance,Eldar Ryazanov,1h 34min
79357,Mr. Nobody (2009),Drama|Fantasy|Romance|Sci-Fi,Jaco Van Dormael,2h 21min
79428,Dinner for Schmucks (2010),Comedy,Jay Roach,1h 54min
79501,Deadly Outlaw: Rekka (a.k.a. Violent Fire) (Jitsuroku Andô Noboru kyôdô-den: Rekka) (2002),Crime|Drama|Thriller,Takashi Miike,1h 36min
79536,Hellsinki (Rööperi) (2009),Crime,Aleksi Mäkelä,2h 13min
79553,Ip Man 2 (2010),Action,Wilson Yip,1h 48min
79572,Ramona and Beezus (2010),Children|Comedy,Elizabeth Allen Rosenbaum,1h 44min
79590,"Rebound, The (2009)",Comedy|Romance,Bart Freundlich,1h 35min
79592,"Other Guys, The (2010)",Action|Comedy,Adam McKay,1h 47min
79677,"Two Escobars, The (2010)",Crime|Documentary,Jeff Zimbalist,1h 44min
